Date,Activity_Score,Region,Treatment_Group,Revenue
18-12-2023,67,East,1,177.91
18-12-2023,17,West,0,95.63
18-12-2023,51,West,1,181.1
18-12-2023,89,East,1,192.08
18-12-2023,74,South,1,180.38
19-12-2023,49,South,0,118.66
19-12-2023,57,North,1,181.11
19-12-2023,25,East,1,161.09
19-12-2023,46,East,0,115.45
19-12-2023,12,West,0,113.07
19-12-2023,25,West,0,107.84
19-12-2023,26,North,0,105.51
19-12-2023,14,South,0,97.69
19-12-2023,20,East,0,96.62
19-12-2023,57,East,1,167.14
19-12-2023,22,West,1,151.82
19-12-2023,77,South,1,188.31
19-12-2023,65,East,1,168.78
19-12-2023,17,West,0,107.83
19-12-2023,83,South,1,183.93
19-12-2023,52,East,0,119.99
19-12-2023,17,North,0,97.16
19-12-2023,77,East,1,187.79
19-12-2023,12,North,0,98.44
19-12-2023,61,North,1,182.72
19-12-2023,32,South,1,161.67
19-12-2023,79,East,1,176.56
20-12-2023,66,North,1,177.43
20-12-2023,28,South,0,104.98
20-12-2023,67,North,1,174.09
20-12-2023,29,West,0,104.87
20-12-2023,28,North,0,113.72
20-12-2023,85,East,1,192.06
20-12-2023,48,West,0,119.28
20-12-2023,69,South,1,187.17
20-12-2023,68,North,0,125.85
20-12-2023,74,North,1,177.36
20-12-2023,26,East,0,105.06
20-12-2023,28,South,0,108.86
20-12-2023,50,East,0,116.82
20-12-2023,44,East,0,116.85
21-12-2023,12,West,0,97.24
21-12-2023,62,East,1,168.48
21-12-2023,48,North,1,172.16
21-12-2023,25,East,0,100.24
21-12-2023,35,West,0,114.68
21-12-2023,84,West,1,190.88
21-12-2023,53,West,0,117.53
21-12-2023,13,North,0,87.34
21-12-2023,20,North,0,107.39
21-12-2023,78,West,1,181.31
21-12-2023,19,North,0,113.02
21-12-2023,55,North,0,117.54
21-12-2023,84,South,1,184.6
21-12-2023,47,East,1,170.79
21-12-2023,78,West,1,180.21
21-12-2023,11,South,0,99.42
21-12-2023,68,North,0,129.56
21-12-2023,55,West,1,171.7
22-12-2023,42,West,0,120.51
22-12-2023,44,South,0,127.22
22-12-2023,86,West,1,196.96
22-12-2023,46,East,1,174.79
22-12-2023,48,East,0,126.55
22-12-2023,23,North,0,120.17
22-12-2023,31,North,0,112.83
22-12-2023,32,East,0,105.22
22-12-2023,41,North,0,123.39
22-12-2023,14,South,0,106.89
22-12-2023,20,South,0,94.64
22-12-2023,14,West,0,104.74
22-12-2023,76,West,1,186.21
22-12-2023,84,East,1,195.36
23-12-2023,81,East,1,178.85
23-12-2023,37,West,0,120.93
23-12-2023,49,East,1,175.93
23-12-2023,50,South,1,165.48
23-12-2023,56,West,1,162.14
23-12-2023,81,West,1,188.58
23-12-2023,80,East,1,186.63
23-12-2023,28,South,0,99.24
23-12-2023,65,North,0,135.66
23-12-2023,23,East,0,103.21
23-12-2023,74,North,0,129.86
23-12-2023,34,North,0,110.94
23-12-2023,65,South,1,177.22
23-12-2023,82,East,1,181.8
23-12-2023,32,East,0,108.8
23-12-2023,79,West,1,188.74
23-12-2023,40,North,0,112.35
23-12-2023,87,East,1,181.53
24-12-2023,10,West,0,115.27
24-12-2023,79,West,1,185.26
24-12-2023,18,West,0,105.64
24-12-2023,82,West,1,184.92
24-12-2023,84,East,1,195.63
24-12-2023,56,South,1,161.39
24-12-2023,27,West,0,110.16
24-12-2023,81,North,1,187.56
24-12-2023,41,East,1,166.09
24-12-2023,17,West,0,110.27
24-12-2023,26,South,0,108.43
24-12-2023,32,North,1,169.22
24-12-2023,78,West,1,185.86
24-12-2023,13,North,0,104.72
24-12-2023,16,South,0,115.02
24-12-2023,82,East,1,183.01
24-12-2023,73,West,1,181.1
24-12-2023,35,South,0,121.25
24-12-2023,54,North,1,179.25
25-12-2023,18,West,0,103.87
25-12-2023,74,North,0,128.05
25-12-2023,54,East,1,165.96
25-12-2023,73,East,1,189.8
25-12-2023,88,North,1,187.08
25-12-2023,71,North,1,177.12
25-12-2023,38,South,0,116.52
25-12-2023,37,North,1,166.0
25-12-2023,74,West,1,178.01
25-12-2023,40,North,0,121.61
25-12-2023,53,South,0,132.87
25-12-2023,69,North,1,180.62
25-12-2023,35,South,0,113.7
25-12-2023,13,East,0,100.71
25-12-2023,80,West,1,190.14
25-12-2023,60,West,1,179.7
25-12-2023,44,South,0,116.5
25-12-2023,36,South,0,117.04
25-12-2023,49,South,1,174.7
25-12-2023,80,East,1,178.82
26-12-2023,58,North,1,175.56
26-12-2023,39,South,0,130.0
26-12-2023,74,West,1,190.65
26-12-2023,38,East,0,116.89
26-12-2023,11,North,0,99.32
26-12-2023,30,East,0,108.19
26-12-2023,39,East,0,115.2
26-12-2023,32,East,0,110.33
26-12-2023,85,East,1,185.03
26-12-2023,28,North,0,115.6
26-12-2023,52,East,0,120.45
26-12-2023,62,East,1,178.3
26-12-2023,32,South,0,111.59
26-12-2023,61,West,1,183.95
26-12-2023,73,East,1,177.98
26-12-2023,13,South,0,94.6
26-12-2023,88,South,1,185.99
26-12-2023,34,West,0,118.81
26-12-2023,61,South,1,173.33
26-12-2023,81,East,1,182.12
26-12-2023,89,South,1,193.35
26-12-2023,19,East,0,113.33
26-12-2023,65,South,1,184.95
27-12-2023,83,West,1,184.1
27-12-2023,35,West,0,110.35
27-12-2023,75,West,1,177.2
27-12-2023,15,West,0,102.0
27-12-2023,46,South,0,120.99
27-12-2023,37,North,0,103.64
27-12-2023,56,East,0,124.63
27-12-2023,60,North,1,180.26
27-12-2023,73,North,1,182.04
27-12-2023,58,West,0,126.12
27-12-2023,68,South,1,190.72
27-12-2023,16,West,0,106.82
27-12-2023,33,North,1,153.16
27-12-2023,28,North,0,109.14
27-12-2023,20,East,1,157.43
27-12-2023,79,West,1,197.29
27-12-2023,35,North,0,111.87
27-12-2023,16,North,0,95.67
28-12-2023,59,South,1,176.2
28-12-2023,41,East,0,113.7
28-12-2023,85,South,1,196.41
28-12-2023,27,North,0,122.02
28-12-2023,87,North,1,185.25
28-12-2023,23,South,0,105.42
28-12-2023,32,East,0,104.47
28-12-2023,37,South,1,163.12
28-12-2023,36,South,0,108.48
28-12-2023,67,East,1,169.7
28-12-2023,85,North,1,186.94
28-12-2023,43,West,0,117.8
28-12-2023,20,East,0,106.62
28-12-2023,74,South,1,183.17
28-12-2023,39,East,0,111.77
28-12-2023,14,East,0,101.0
28-12-2023,46,North,1,165.63
28-12-2023,78,West,1,178.19
29-12-2023,74,West,1,182.05
29-12-2023,69,East,1,181.98
29-12-2023,56,East,0,119.1
29-12-2023,89,East,1,190.17
29-12-2023,16,North,0,104.74
29-12-2023,80,North,1,179.43
29-12-2023,71,West,1,176.11
29-12-2023,81,North,1,183.0
29-12-2023,84,South,1,173.71
29-12-2023,48,South,0,119.85
29-12-2023,83,North,1,184.86
29-12-2023,75,South,1,181.89
29-12-2023,50,West,1,170.1
29-12-2023,21,East,0,115.28
29-12-2023,79,North,1,183.78
29-12-2023,78,North,1,181.76
29-12-2023,50,North,0,122.54
29-12-2023,77,North,0,131.57
29-12-2023,30,East,0,109.29
29-12-2023,65,South,1,176.86
29-12-2023,32,North,0,113.28
29-12-2023,67,South,1,184.42
30-12-2023,48,West,0,109.13
30-12-2023,88,West,1,188.71
30-12-2023,86,East,1,185.33
30-12-2023,13,East,0,96.56
30-12-2023,89,East,1,175.4
30-12-2023,11,East,0,97.88
30-12-2023,74,South,0,131.26
30-12-2023,60,South,1,168.62
30-12-2023,81,West,1,180.67
30-12-2023,21,South,0,105.02
30-12-2023,84,South,1,187.08
30-12-2023,20,South,0,106.69
30-12-2023,51,North,0,119.93
30-12-2023,76,West,1,184.34
30-12-2023,77,West,1,191.91
30-12-2023,34,East,0,115.83
30-12-2023,41,East,0,116.57
30-12-2023,82,South,1,182.13
30-12-2023,67,West,1,185.42
30-12-2023,79,East,1,177.83
30-12-2023,12,North,0,95.88
31-12-2023,67,South,1,188.2
31-12-2023,67,North,1,184.69
31-12-2023,33,East,0,116.59
31-12-2023,38,East,0,106.11
31-12-2023,76,West,1,176.3
31-12-2023,37,East,0,120.54
31-12-2023,75,West,1,189.27
31-12-2023,61,North,0,119.55
31-12-2023,47,West,1,170.31
31-12-2023,47,East,0,103.96
31-12-2023,58,East,1,170.52
31-12-2023,44,East,1,165.45
31-12-2023,47,South,0,113.77
31-12-2023,67,North,1,168.77
31-12-2023,21,West,0,98.6
31-12-2023,28,West,0,111.52
